PicoQuant	FluoFit	4.4.0.1				
Saved	:	08/04/2011	16:20:08			
Data	Set	#0				
Decay	IRF					
t[ns]	Intens.	t[ns]	Intens.			
6.5101	571	6.5741	0			
6.5175	594	6.5815	0			
6.5248	549	6.5888	0			
6.5321	587	6.5961	0			
6.5394	535	6.6034	0			
6.5468	535	6.6108	0			
6.5541	522	6.6181	0			
6.5614	524	6.6254	0			
6.5688	584	6.6328	0			
6.5761	543	6.6401	0			
6.5834	568	6.6474	0			
6.5908	565	6.6548	0			
6.5981	537	6.6621	0			
6.6054	560	6.6694	0			
6.6128	572	6.6768	0			
6.6201	538	6.6841	1			
6.6274	538	6.6914	0			
6.6348	545	6.6988	0			
6.6421	573	6.7061	0			
6.6494	485	6.7134	0			
6.6567	559	6.7207	0			
6.6641	517	6.7281	0			
6.6714	493	6.7354	1			
6.6787	534	6.7427	0			
6.6861	521	6.7501	0			
6.6934	510	6.7574	0			
6.7007	537	6.7647	0			
6.7081	529	6.7721	0			
6.7154	486	6.7794	0			
6.7227	526	6.7867	0			
6.7301	522	6.7941	0			
6.7374	484	6.8014	0			
6.7447	494	6.8087	0			
6.7521	490	6.8161	0			
6.7594	459	6.8234	0			
6.7667	486	6.8307	0			
6.774	542	6.838	0			
6.7814	458	6.8454	0			
6.7887	439	6.8527	0			
6.796	450	6.86	1			
6.8034	518	6.8674	0			
6.8107	495	6.8747	0			
6.818	511	6.882	0			
6.8254	492	6.8894	0			
6.8327	457	6.8967	0			
6.84	489	6.904	0			
6.8474	470	6.9114	0			
6.8547	417	6.9187	0			
6.862	446	6.926	0			
6.8694	479	6.9334	0			
6.8767	504	6.9407	0			
6.884	461	6.948	0			
6.8913	488	6.9553	0			
6.8987	453	6.9627	1			
6.906	483	6.97	0			
6.9133	443	6.9773	0			
6.9207	461	6.9847	0			
6.928	427	6.992	0			
6.9353	457	7.0007	0			
6.9427	463	7.0067	0			
6.95	461	7.014	0			
6.9573	449	7.0213	0			
6.9647	441	7.0287	0			
6.972	475	7.036	0			
6.9793	484	7.0433	0			
6.9867	477	7.0507	0			
6.994	444	7.058	0			
7.0013	416	7.0653	0			
7.0086	431	7.0726	0			
7.016	486	7.08	0			
7.0233	449	7.0873	0			
7.0306	426	7.0946	0			
7.038	411	7.102	0			
7.0453	420	7.1093	0			
7.0526	399	7.1166	0			
7.06	404	7.124	1			
7.0673	428	7.1313	0			
7.0746	451	7.1386	0			
7.082	409	7.146	0			
7.0893	431	7.1533	0			
7.0966	421	7.1606	0			
7.104	420	7.168	1			
7.1113	420	7.1753	1			
7.1186	397	7.1826	0			
7.1259	417	7.1899	1			
7.1333	417	7.1973	0			
7.1406	423	7.2046	0			
7.1479	413	7.2119	0			
7.1553	413	7.2193	0			
7.1626	379	7.2266	0			
7.1699	394	7.2339	0			
7.1773	389	7.2413	0			
7.1846	419	7.2486	0			
7.1919	355	7.2559	0			
7.1993	416	7.2633	0			
7.2066	441	7.2706	0			
7.2139	401	7.2779	0			
7.2213	394	7.2853	0			
7.2286	374	7.2926	0			
7.2359	392	7.3001	0			
7.2432	370	7.3072	0			
7.2506	400	7.3146	0			
7.2579	398	7.3219	0			
7.2652	399	7.3292	0			
7.2726	388	7.3366	0			
7.2799	385	7.3439	0			
7.2872	379	7.3512	0			
7.2946	398	7.3586	0			
7.3019	363	7.3659	0			
7.3092	362	7.3732	0			
7.3166	366	7.3806	0			
7.3239	326	7.3879	0			
7.3312	353	7.3952	0			
7.3386	372	7.4026	0			
7.3459	375	7.4099	0			
7.3532	374	7.4172	0			
7.3605	341	7.4245	0			
7.3679	367	7.4319	0			
7.3752	363	7.4392	0			
7.3825	387	7.4465	0			
7.3899	337	7.4539	0			
7.3972	381	7.4612	0			
7.4045	339	7.4685	0			
7.4119	366	7.4759	0			
7.4192	315	7.4832	0			
7.4265	360	7.4905	0			
7.4339	354	7.4979	0			
7.4412	362	7.5052	0			
7.4485	363	7.5125	0			
7.4559	328	7.5199	0			
7.4632	338	7.5272	0			
7.4705	357	7.5345	0			
7.4778	341	7.5418	0			
7.4852	324	7.5492	0			
7.4925	313	7.5565	0			
7.4998	343	7.5638	0			
7.5072	337	7.5712	0			
7.5145	353	7.5785	0			
7.5218	323	7.5858	0			
7.5292	308	7.5932	0			
7.5365	305	7.6005	0			
7.5438	336	7.6078	0			
7.5512	320	7.6152	0			
7.5585	273	7.6225	0			
7.5658	366	7.6298	0			
7.5732	313	7.6371	0			
7.5805	339	7.6445	0			
7.5878	321	7.6518	0			
7.5951	294	7.6591	0			
7.6025	317	7.6665	1			
7.6098	331	7.6738	0			
7.6171	316	7.6811	0			
7.6245	332	7.6885	0			
7.6318	308	7.6958	0			
7.6391	288	7.7031	0			
7.6465	337	7.7105	0			
7.6538	319	7.7178	0			
7.6611	314	7.7251	0			
7.6685	305	7.7325	0			
7.6758	279	7.7398	0			
7.6831	335	7.7471	0			
7.6905	289	7.7544	0			
7.6978	320	7.7618	0			
7.7051	306	7.7691	0			
7.7124	313	7.7764	0			
7.7198	310	7.7838	0			
7.7271	318	7.7911	0			
7.7344	301	7.7984	0			
7.7418	288	7.8058	0			
7.7491	330	7.8131	0			
7.7564	293	7.8204	0			
7.7638	310	7.8278	0			
7.7711	294	7.8351	0			
7.7784	280	7.8424	0			
7.7858	307	7.8498	2			
7.7931	314	7.8571	0			
7.8004	270	7.8644	0			
7.8078	291	7.8717	0			
7.8151	263	7.8791	0			
7.8224	286	7.8864	1			
7.8297	287	7.8937	0			
7.8371	296	7.9011	0			
7.8444	289	7.9084	0			
7.8517	331	7.9157	0			
7.8591	256	7.9231	0			
7.8664	272	7.9304	0			
7.8737	278	7.9377	0			
7.8811	294	7.9451	0			
7.8884	280	7.9524	1			
7.8957	306	7.9597	0			
7.9031	286	7.9671	0			
7.9104	281	7.9744	0			
7.9177	242	7.9817	0			
7.9251	258	7.989	0			
7.9324	301	7.9964	0			
7.9397	263	8.0037	0			
7.947	294	8.011	1			
7.9544	273	8.0184	0			
7.9617	293	8.0257	0			
7.969	258	8.033	0			
7.9764	269	8.0404	0			
7.9837	270	8.0477	0			
7.991	264	8.055	0			
7.9984	258	8.0624	0			
8.0057	255	8.0697	1			
8.013	262	8.077	0			
8.0204	264	8.0844	0			
8.0277	265	8.0917	0			
8.035	279	8.099	0			
8.0424	281	8.1063	0			
8.0497	267	8.1137	0			
8.057	245	8.121	0			
8.0643	248	8.1283	0			
8.0717	243	8.1357	0			
8.079	248	8.143	0			
8.0863	245	8.1503	0			
8.0937	268	8.1577	0			
8.101	263	8.165	0			
8.1083	264	8.1723	2			
8.1157	270	8.1797	0			
8.123	249	8.187	0			
8.1303	241	8.1943	0			
8.1377	264	8.2017	0			
8.145	231	8.209	0			
8.1523	239	8.2163	1			
8.1596	262	8.2236	0			
8.167	252	8.231	1			
8.1743	287	8.2383	0			
8.1816	261	8.2456	0			
8.189	249	8.253	0			
8.1963	241	8.2603	0			
8.2036	261	8.2676	0			
8.211	263	8.275	0			
8.2183	235	8.2823	0			
8.2256	245	8.2896	0			
8.233	237	8.297	0			
8.2403	258	8.3043	0			
8.2476	249	8.3116	0			
8.255	246	8.319	0			
8.2623	240	8.3263	0			
8.2696	250	8.3336	0			
8.2769	249	8.3409	1			
8.2843	258	8.3483	0			
8.2916	206	8.3556	1			
8.2989	267	8.3629	0			
8.3063	229	8.3703	0			
8.3136	239	8.3776	0			
8.3209	268	8.3849	0			
8.3283	204	8.3923	0			
8.3356	240	8.3996	1			
8.3429	228	8.4069	1			
8.3503	249	8.4143	0			
8.3576	234	8.4216	0			
8.3649	233	8.4289	0			
8.3723	231	8.4363	0			
8.3796	236	8.4436	0			
8.3869	226	8.4509	0			
8.3942	213	8.4582	0			
8.4016	253	8.4656	0			
8.4089	274	8.4729	0			
8.4162	246	8.4802	0			
8.4236	220	8.4876	0			
8.4309	219	8.4949	0			
8.4382	203	8.5022	0			
8.4456	229	8.5096	0			
8.4529	211	8.5169	0			
8.4602	238	8.5242	0			
8.4676	211	8.5316	0			
8.4749	247	8.5389	0			
8.4822	228	8.5462	0			
8.4896	228	8.5536	0			
8.4969	237	8.5609	0			
8.5042	247	8.5682	0			
8.5115	239	8.5755	0			
8.5189	240	8.5829	0			
8.5262	234	8.5902	0			
8.5335	221	8.5975	0			
8.5409	213	8.6049	0			
8.5482	226	8.6122	0			
8.5555	194	8.6195	0			
8.5629	196	8.6269	0			
8.5702	251	8.6342	1			
8.5775	234	8.6415	0			
8.5849	229	8.6489	1			
8.5922	217	8.6562	0			
8.5995	201	8.6635	0			
8.6069	216	8.6709	0			
8.6142	222	8.6782	0			
8.6215	217	8.6855	0			
8.6288	192	8.6928	0			
8.6362	211	8.7002	0			
8.6435	215	8.7075	0			
8.6508	226	8.7148	0			
8.6582	207	8.7222	0			
8.6655	210	8.7295	1			
8.6728	211	8.7368	0			
8.6802	204	8.7442	0			
8.6875	216	8.7515	0			
8.6948	217	8.7588	0			
8.7022	207	8.7662	1			
8.7095	194	8.7735	0			
8.7168	223	8.7808	0			
8.7242	198	8.7882	0			
8.7315	201	8.7955	0			
8.7388	181	8.8028	0			
8.7461	185	8.8101	1			
8.7535	183	8.8175	0			
8.7608	191	8.8248	0			
8.7681	189	8.8321	0			
8.7755	188	8.8395	0			
8.7828	177	8.8468	0			
8.7901	201	8.8541	0			
8.7975	215	8.8615	0			
8.8048	175	8.8688	0			
8.8121	200	8.8761	0			
8.8195	191	8.8835	0			
8.8268	166	8.8908	0			
8.8341	188	8.8981	0			
8.8415	206	8.9055	0			
8.8488	193	8.9128	0			
8.8561	168	8.9201	0			
8.8634	208	8.9274	0			
8.8708	202	8.9348	0			
8.8781	176	8.9421	0			
8.8854	201	8.9494	0			
8.8928	187	8.9568	0			
8.9001	182	8.9641	0			
8.9074	210	8.9714	1			
8.9148	212	8.9788	0			
8.9221	208	8.9861	1			
8.9294	185	8.9934	0			
8.9368	193	9.0008	0			
8.9441	186	9.0081	0			
8.9514	202	9.0154	0			
8.9588	178	9.0228	0			
8.9661	200	9.0301	0			
8.9734	180	9.0374	0			
8.9807	197	9.0447	0			
8.9881	168	9.0521	0			
8.9954	170	9.0594	0			
9.0027	195	9.0667	0			
9.0101	190	9.0741	0			
9.0174	182	9.0814	0			
9.0247	184	9.0887	0			
9.0321	209	9.0961	0			
9.0394	166	9.1034	0			
9.0467	176	9.1107	0			
9.0541	185	9.1181	0			
9.0614	217	9.1254	0			
9.0687	199	9.1327	0			
9.0761	206	9.1401	0			
9.0834	194	9.1474	0			
9.0907	178	9.1547	0			
9.098	158	9.162	0			
9.1054	197	9.1694	0			
9.1127	191	9.1767	0			
9.12	183	9.184	1			
9.1274	163	9.1914	0			
9.1347	188	9.1987	0			
9.142	186	9.206	0			
9.1494	169	9.2134	0			
9.1567	166	9.2207	0			
9.164	178	9.228	0			
9.1714	174	9.2354	0			
9.1787	174	9.2427	0			
9.186	172	9.25	0			
9.1934	194	9.2573	0			
9.2007	174	9.2647	0			
9.208	186	9.272	0			
9.2153	214	9.2793	0			
9.2227	181	9.2867	0			
9.23	160	9.294	0			
9.2373	154	9.3013	0			
9.2447	160	9.3087	0			
9.252	170	9.316	0			
9.2593	174	9.3233	1			
9.2667	162	9.3307	0			
9.274	183	9.338	0			
9.2813	163	9.3453	1			
9.2887	171	9.3527	0			
9.296	183	9.36	0			
9.3033	180	9.3673	1			
9.3107	177	9.3746	0			
9.318	159	9.382	0			
9.3253	165	9.3893	0			
9.3326	171	9.3966	0			
9.34	142	9.404	0			
9.3473	167	9.4113	0			
9.3546	154	9.4186	0			
9.362	165	9.426	0			
9.3693	150	9.4333	0			
9.3766	168	9.4406	0			
9.384	170	9.448	0			
9.3913	171	9.4553	0			
9.3986	153	9.4626	0			
9.406	157	9.47	0			
9.4133	166	9.4773	0			
9.4206	176	9.4846	0			
9.428	207	9.4919	0			
9.4353	167	9.4993	0			
9.4426	170	9.5066	0			
9.4499	153	9.5139	0			
9.4573	134	9.5213	0			
9.4646	158	9.5286	0			
9.4719	157	9.5359	0			
9.4793	167	9.5433	0			
9.4866	153	9.5506	0			
9.4939	138	9.5579	0			
9.5013	150	9.5653	0			
9.5086	171	9.5726	0			
9.5159	152	9.5799	0			
9.5233	161	9.5873	0			
9.5306	155	9.5946	0			
9.5379	160	9.6019	0			
9.5453	151	9.6092	0			
9.5526	159	9.6166	0			
9.5599	145	9.6239	0			
9.5672	164	9.6312	0			
9.5746	151	9.6386	0			
9.5819	170	9.6459	0			
9.5892	154	9.6532	0			
9.5966	178	9.6606	0			
9.6039	161	9.6679	0			
9.6112	161	9.6752	1			
9.6186	146	9.6826	0			
9.6259	184	9.6899	0			
9.6332	162	9.6972	0			
9.6406	158	9.7046	0			
9.6479	156	9.7119	0			
9.6552	154	9.7192	0			
9.6626	162	9.7265	0			
9.6699	159	9.7339	0			
9.6772	144	9.7412	0			
9.6845	159	9.7485	0			
9.6919	147	9.7559	0			
9.6992	140	9.7632	0			
9.7065	148	9.7705	0			
9.7139	144	9.7779	0			
9.7212	137	9.7852	0			
9.7285	145	9.7925	1			
9.7359	145	9.7999	0			
9.7432	162	9.8072	0			
9.7505	145	9.8145	0			
9.7579	180	9.8219	0			
9.7652	137	9.8292	0			
9.7725	141	9.8365	0			
9.7798	148	9.8438	0			
9.7872	152	9.8512	0			
9.7945	145	9.8585	0			
9.8018	149	9.8658	0			
9.8092	158	9.8732	0			
9.8165	135	9.8805	0			
9.8238	165	9.8878	1			
9.8312	136	9.8952	0			
9.8385	138	9.9025	0			
9.8458	153	9.9098	0			
9.8532	132	9.9172	0			
9.8605	144	9.9245	0			
9.8678	124	9.9318	0			
9.8752	130	9.9392	1			
9.8825	146	9.9465	0			
9.8898	133	9.9538	0			
9.8971	155	9.9611	0			
9.9045	134	9.9685	0			
9.9118	135	9.9758	0			
9.9191	147	9.9831	0			
9.9265	130	10.0095	1			
9.9338	156	10.0022	0			
9.9411	150	10.0051	0			
9.9485	137	10.0125	1			
9.9558	139	10.0198	0			
9.9631	127	10.0271	0			
9.9705	141	10.0345	0			
9.9778	147	10.0418	0			
9.9851	146	10.0491	0			
10.0075	129	10.0565	0			
10.0002	148	10.0638	0			
10.0071	130	10.0711	0			
10.0144	151	10.0784	2			
10.0218	140	10.0858	0			
10.0291	126	10.0931	0			
10.0364	141	10.1004	1			
10.0438	113	10.1078	0			
10.0511	114	10.1151	0			
10.0584	145	10.1224	0			
10.0658	125	10.1298	0			
10.0731	156	10.1371	0			
10.0804	142	10.1444	0			
10.0878	121	10.1518	0			
10.0951	135	10.1591	0			
10.1024	133	10.1664	0			
10.1098	146	10.1738	0			
10.1171	141	10.1811	0			
10.1244	137	10.1884	0			
10.1317	149	10.1957	0			
10.1391	152	10.2031	1			
10.1464	151	10.2104	0			
10.1537	126	10.2177	0			
10.1611	112	10.2251	0			
10.1684	126	10.2324	1			
10.1757	123	10.2397	0			
10.1831	143	10.2471	0			
10.1904	109	10.2544	1			
10.1977	123	10.2617	0			
10.2051	139	10.2691	0			
10.2124	131	10.2764	0			
10.2197	142	10.2837	0			
10.2271	113	10.2911	0			
10.2344	131	10.2984	0			
10.2417	116	10.3057	0			
10.249	111	10.313	1			
10.2564	128	10.3204	0			
10.2637	132	10.3277	0			
10.271	118	10.335	0			
10.2784	117	10.3424	0			
10.2857	160	10.3497	0			
10.293	121	10.357	1			
10.3004	131	10.3644	0			
10.3077	134	10.3717	0			
10.315	151	10.379	1			
10.3224	117	10.3864	0			
10.3297	130	10.3937	0			
10.337	115	10.401	0			
10.3444	134	10.4084	0			
10.3517	138	10.4157	0			
10.359	131	10.423	0			
10.3663	134	10.4303	0			
10.3737	104	10.4377	0			
10.381	137	10.445	0			
10.3883	115	10.4523	0			
10.3957	137	10.4597	0			
10.403	130	10.467	0			
10.4103	117	10.4743	0			
10.4177	111	10.4817	0			
10.425	120	10.489	0			
10.4323	130	10.4963	0			
10.4397	116	10.5037	0			
10.447	125	10.511	0			
10.4543	133	10.5183	0			
10.4617	144	10.5257	0			
10.469	144	10.533	0			
10.4763	124	10.5403	0			
10.4836	111	10.5476	0			
10.491	107	10.555	0			
10.4983	128	10.5623	0			
10.5056	108	10.5696	0			
10.513	123	10.577	0			
10.5203	136	10.5843	0			
10.5276	122	10.5916	0			
10.535	133	10.599	0			
10.5423	123	10.6063	0			
10.5496	100	10.6136	0			
10.557	114	10.621	0			
10.5643	117	10.6283	0			
10.5716	122	10.6356	0			
10.579	111	10.643	0			
10.5863	136	10.6503	0			
10.5936	119	10.6576	0			
10.6009	102	10.6649	0			
10.6083	124	10.6723	0			
10.6156	109	10.6796	0			
10.6229	122	10.6869	0			
10.6303	101	10.6943	1			
10.6376	115	10.7016	0			
10.6449	109	10.7089	0			
10.6523	125	10.7163	0			
10.6596	103	10.7236	0			
10.6669	108	10.7309	0			
10.6743	125	10.7383	0			
10.6816	114	10.7456	0			
10.6889	131	10.7529	0			
10.6963	129	10.7603	0			
10.7036	119	10.7676	0			
10.7109	101	10.7749	0			
10.7182	119	10.7822	0			
10.7256	118	10.7896	0			
10.7329	123	10.7969	0			
10.7402	104	10.8042	0			
10.7476	104	10.8116	0			
10.7549	96	10.8189	1			
10.7622	126	10.8262	0			
10.7696	112	10.8336	0			
10.7769	110	10.8409	0			
10.7842	116	10.8482	0			
10.7916	113	10.8556	1			
10.7989	107	10.8629	0			
10.8062	100	10.8702	0			
10.8136	114	10.8775	0			
10.8209	115	10.8849	0			
10.8282	92	10.8922	1			
10.8355	108	10.8995	0			
10.8429	121	10.9069	0			
10.8502	101	10.9142	0			
10.8575	104	10.9215	0			
10.8649	115	10.9289	0			
10.8722	93	10.9362	0			
10.8795	96	10.9435	0			
10.8869	120	10.9509	0			
10.8942	109	10.9582	0			
10.9015	106	10.9655	0			
10.9089	109	10.9729	0			
10.9162	126	10.9802	0			
10.9235	107	10.9875	0			
10.9309	110	10.9948	0			
10.9382	108	11.0022	0			
10.9455	104	11.0095	0			
10.9528	106	11.0168	0			
10.9602	112	11.0242	0			
10.9675	110	11.0315	0			
10.9748	101	11.0388	0			
10.9822	122	11.0462	0			
10.9895	113	11.0535	0			
10.9968	112	11.0608	1			
11.0042	91	11.0682	0			
11.0115	94	11.0755	0			
11.0188	119	11.0828	0			
11.0262	102	11.0902	0			
11.0335	112	11.0975	0			
11.0408	107	11.1048	0			
11.0482	87	11.1121	0			
11.0555	104	11.1195	0			
11.0628	118	11.1268	0			
11.0701	102	11.1341	0			
11.0775	97	11.1415	0			
11.0848	101	11.1488	1			
11.0921	101	11.1561	0			
11.0995	102	11.1635	0			
11.1068	91	11.1708	0			
11.1141	90	11.1781	0			
11.1215	83	11.1855	0			
11.1288	98	11.1928	0			
11.1361	114	11.2001	0			
11.1435	95	11.2075	0			
11.1508	106	11.2148	0			
11.1581	111	11.2221	0			
11.1655	114	11.2294	0			
11.1728	112	11.2368	0			
11.1801	80	11.2441	0			
11.1874	105	11.2514	0			
11.1948	94	11.2588	0			
11.2021	100	11.2661	1			
11.2094	89	11.2734	0			
11.2168	84	11.2808	0			
11.2241	94	11.2881	0			
11.2314	108	11.2954	1			
11.2388	98	11.3028	0			
11.2461	109	11.3101	1			
11.2534	70	11.3174	0			
11.2608	89	11.3248	0			
11.2681	106	11.3321	0			
11.2754	92	11.3394	0			
11.2827	119	11.3467	0			
11.2901	106	11.3541	0			
11.2974	80	11.3614	0			
11.3047	105	11.3687	0			
11.3121	100	11.3761	0			
11.3194	93	11.3834	0			
11.3267	92	11.3907	0			
11.3341	91	11.3981	0			
11.3414	98	11.4054	0			
11.3487	99	11.4127	0			
11.3561	88	11.4201	0			
11.3634	94	11.4274	0			
11.3707	97	11.4347	0			
11.3781	93	11.4421	1			
11.3854	110	11.4494	0			
11.3927	101	11.4567	0			
11.4	100	11.464	0			
11.4074	104	11.4714	0			
11.4147	95	11.4787	0			
11.422	94	11.486	0			
11.4294	100	11.4934	0			
11.4367	103	11.5007	0			
11.444	80	11.508	0			
11.4514	111	11.5154	0			
11.4587	104	11.5227	0			
11.466	87	11.53	0			
11.4734	96	11.5374	0			
11.4807	97	11.5447	1			
11.488	101	11.552	1			
11.4954	100	11.5594	0			
11.5027	94	11.5667	0			
11.51	87	11.574	0			
11.5173	95	11.5813	0			
11.5247	98	11.5887	0			
11.532	87	11.596	0			
11.5393	93	11.6033	0			
11.5467	100	11.6107	0			
11.554	106	11.618	0			
11.5613	90	11.6253	0			
11.5687	99	11.6327	0			
11.576	93	11.64	0			
11.5833	89	11.6473	0			
11.5907	77	11.6547	0			
11.598	93	11.662	0			
11.6053	107	11.6693	0			
11.6127	111	11.6767	0			
11.62	94	11.684	0			
11.6273	89	11.6913	0			
11.6346	91	11.6986	0			
11.642	94	11.706	0			
11.6493	103	11.7133	0			
11.6566	94	11.7206	0			
11.664	77	11.728	0			
11.6713	98	11.7353	0			
11.6786	94	11.7426	0			
11.686	103	11.75	1			
11.6933	79	11.7573	0			
11.7006	88	11.7646	0			
11.708	86	11.772	0			
11.7153	90	11.7793	0			
11.7226	80	11.7866	0			
11.73	95	11.794	0			
11.7373	90	11.8013	0			
11.7446	86	11.8086	0			
11.7519	98	11.8159	0			
11.7593	79	11.8233	0			
11.7666	85	11.8306	0			
11.7739	87	11.8379	1			
11.7813	81	11.8453	0			
11.7886	88	11.8526	0			
11.7959	90	11.8599	0			
11.8033	86	11.8673	0			
11.8106	87	11.8746	0			
11.8179	104	11.8819	0			
11.8253	91	11.8893	0			
11.8326	71	11.8966	0			
11.8399	77	11.9039	0			
11.8473	87	11.9113	0			
11.8546	89	11.9186	1			
11.8619	84	11.9259	0			
11.8692	94	11.9332	0			
11.8766	89	11.9406	1			
11.8839	78	11.9479	0			
11.8912	82	11.9552	0			
11.8986	88	11.9626	0			
11.9059	76	11.9699	0			
11.9132	78	11.9772	0			
11.9206	110	11.9846	0			
11.9279	96	11.9919	0			
11.9352	96	12.0008	0			
11.9426	82	12.0066	0			
11.9499	82	12.0139	1			
11.9572	83	12.0212	0			
11.9646	91	12.0286	0			
11.9719	78	12.0359	0			
11.9792	85	12.0432	0			
11.9865	79	12.0505	0			
11.9939	76	12.0579	0			
12.0012	95	12.0652	0			
12.0085	78	12.0725	0			
12.0159	100	12.0799	0			
12.0232	84	12.0872	0			
12.0305	85	12.0945	0			
12.0379	80	12.1019	0			
12.0452	87	12.1092	0			
12.0525	87	12.1165	0			
12.0599	79	12.1239	0			
12.0672	75	12.1312	0			
12.0745	83	12.1385	0			
12.0819	66	12.1459	0			
12.0892	88	12.1532	0			
12.0965	81	12.1605	0			
12.1038	65	12.1678	0			
12.1112	80	12.1752	0			
12.1185	75	12.1825	0			
12.1258	85	12.1898	0			
12.1332	63	12.1972	0			
12.1405	94	12.2045	0			
12.1478	93	12.2118	0			
12.1552	92	12.2192	0			
12.1625	87	12.2265	0			
12.1698	84	12.2338	1			
12.1772	87	12.2412	0			
12.1845	85	12.2485	0			
12.1918	86	12.2558	0			
12.1992	89	12.2632	1			
12.2065	86	12.2705	0			
12.2138	77	12.2778	0			
12.2211	71	12.2851	0			
12.2285	83	12.2925	0			
12.2358	71	12.2998	0			
12.2431	97	12.3071	0			
12.2505	77	12.3145	0			
12.2578	61	12.3218	0			
12.2651	94	12.3291	0			
12.2725	77	12.3365	0			
12.2798	72	12.3438	1			
12.2871	73	12.3511	0			
12.2945	86	12.3585	0			
12.3018	76	12.3658	0			
12.3091	72	12.3731	0			
12.3165	81	12.3805	0			
12.3238	80	12.3878	0			
12.3311	66	12.3951	0			
12.3384	81	12.4024	0			
12.3458	95	12.4098	1			
12.3531	73	12.4171	0			
12.3604	97	12.4244	0			
12.3678	92	12.4318	0			
12.3751	83	12.4391	0			
12.3824	87	12.4464	0			
12.3898	68	12.4538	0			
12.3971	56	12.4611	0			
12.4044	79	12.4684	0			
12.4118	68	12.4758	0			
12.4191	96	12.4831	0			
12.4264	70	12.4904	0			
12.4338	71	12.4977	0			
12.4411	68	12.5051	1			
12.4484	71	12.5124	0			
12.4557	73	12.5197	0			
12.4631	79	12.5271	0			
12.4704	74	12.5344	1			
12.4777	71	12.5417	0			
12.4851	71	12.5491	0			
12.4924	63	12.5564	0			
12.4997	72	12.5637	0			
12.5071	68	12.5711	0			
12.5144	89	12.5784	0			
12.5217	80	12.5857	0			
12.5291	77	12.5931	1			
12.5364	80	12.6004	0			
12.5437	84	12.6077	0			
12.5511	82	12.615	0			
12.5584	73	12.6224	0			
12.5657	64	12.6297	0			
12.573	63	12.637	0			
12.5804	72	12.6444	0			
12.5877	76	12.6517	0			
12.595	72	12.659	0			
12.6024	81	12.6664	0			
12.6097	82	12.6737	0			
12.617	80	12.681	0			
12.6244	84	12.6884	0			
12.6317	68	12.6957	0			
12.639	64	12.703	0			
12.6464	67	12.7104	0			
12.6537	77	12.7177	0			
12.661	55	12.725	0			
12.6684	67	12.7323	0			
12.6757	72	12.7397	0			
12.683	61	12.747	0			
12.6903	70	12.7543	0			
12.6977	77	12.7617	0			
12.705	61	12.769	0			
12.7123	60	12.7763	0			
12.7197	65	12.7837	0			
12.727	83	12.791	0			
12.7343	76	12.7983	0			
12.7417	70	12.8057	0			
12.749	74	12.813	0			
12.7563	63	12.8203	0			
12.7637	61	12.8277	0			
12.771	75	12.835	0			
12.7783	58	12.8423	0			
12.7857	64	12.8496	0			
12.793	65	12.857	0			
12.8003	63	12.8643	0			
12.8076	71	12.8716	0			
12.815	68	12.879	0			
12.8223	69	12.8863	0			
12.8296	73	12.8936	0			
12.837	74	12.901	0			
12.8443	84	12.9083	0			
12.8516	90	12.9156	0			
12.859	79	12.923	0			
12.8663	63	12.9303	0			
12.8736	71	12.9376	0			
12.881	68	12.945	0			
12.8883	68	12.9523	0			
12.8956	80	12.9596	1			
12.9029	72	12.9669	0			
12.9103	57	12.9743	0			
12.9176	68	12.9816	0			
12.9249	67	12.9889	0			
12.9323	71	12.9963	0			
12.9396	70	13.0036	0			
12.9469	70	13.0109	0			
12.9543	66	13.0183	0			
12.9616	73	13.0256	0			
12.9689	68	13.0329	0			
12.9763	58	13.0403	0			
12.9836	73	13.0476	0			
12.9909	57	13.0549	0			
12.9983	64	13.0623	0			
13.0056	77	13.0696	0			
13.0129	62	13.0769	0			
13.0202	72	13.0842	0			
13.0276	78	13.0916	0			
13.0349	77	13.0989	0			
13.0422	75	13.1062	0			
13.0496	61	13.1136	0			
13.0569	72	13.1209	0			
13.0642	67	13.1282	0			
13.0716	53	13.1356	0			
13.0789	70	13.1429	0			
13.0862	75	13.1502	0			
13.0936	68	13.1576	0			
13.1009	70	13.1649	0			
13.1082	68	13.1722	0			
13.1156	60	13.1796	0			
13.1229	77	13.1869	0			
13.1302	77	13.1942	0			
13.1375	64	13.2015	1			
13.1449	63	13.2089	0			
13.1522	57	13.2162	0			
13.1595	67	13.2235	0			
13.1669	71	13.2309	0			
13.1742	81	13.2382	1			
13.1815	61	13.2455	0			
13.1889	72	13.2529	0			
13.1962	61	13.2602	0			
13.2035	56	13.2675	0			
13.2109	64	13.2749	0			
13.2182	60	13.2822	0			
13.2255	69	13.2895	0			
13.2329	60	13.2969	0			
13.2402	71	13.3042	1			
13.2475	64	13.3115	1			
13.2548	61	13.3188	0			
13.2622	61	13.3262	0			
13.2695	71	13.3335	1			
13.2768	68	13.3408	0			
13.2842	68	13.3482	0			
13.2915	59	13.3555	0			
13.2988	76	13.3628	0			
13.3062	63	13.3702	0			
13.3135	79	13.3775	1			
13.3208	68	13.3848	2			
13.3282	64	13.3922	0			
13.3355	77	13.3995	1			
13.3428	63	13.4068	0			
13.3502	72	13.4142	0			
13.3575	74	13.4215	0			
13.3648	62	13.4288	0			
13.3721	53	13.4361	0			
13.3795	62	13.4435	0			
13.3868	73	13.4508	0			
13.3941	61	13.4581	0			
